source,species,id,onlyTrainingOptimization,model,performance,adaptModelInTesting,parameter1,value1,parameter2,value2,parameter3,value3
Humans,humans,29,False,RescorlaWagnerWynne95,0.696433457876358,False,a ,2.42043367618396, B ,0.996054414175311,,
WaspsNew,wasps,D55,False,configuralCuesWynne95,0.56231052039586,False,a ,2.80916499009876, B ,1.1704086318635, y ,-0.365697167537216
Humans,humans,31,False,RescorlaWagnerWynne95,0.639860117176422,False,a ,2.34184711165284, B ,0.999414119384464,,
WaspsNew,wasps,D71,False,configuralCuesWynne95,0.576119135499958,False,a ,3.31606422483029, B ,2.20964308006191, y ,1.85392515003153
WaspsNew,wasps,M17,False,configuralCuesWynne95,0.664116962004343,False,a ,7.57067317062461, B ,3.65407896815597, y ,1.81783142345656
Humans,humans,33,False,RescorlaWagnerWynne95,0.683451640174031,False,a ,2.05945746166392, B ,0.991236320166158,,
WaspsNew,wasps,M21,False,configuralCuesWynne95,0.711114904428874,False,a ,6.91779073104777, B ,1.72623111014571, y ,3.910620402412
Humans,humans,35,False,RescorlaWagnerWynne95,0.682566505675334,False,a ,3.2176506673893, B ,1.13155772286406,,
WaspsNew,wasps,M22,False,configuralCuesWynne95,0.519710815137223,False,a ,2.55279368079817, B ,1.69355991904082, y ,1.77189035186817
WaspsNew,wasps,M23,False,configuralCuesWynne95,0.672806989376274,False,a ,3.91265015637668, B ,1.68213897985625, y ,1.62125149051812
Humans,humans,37,False,RescorlaWagnerWynne95,0.675546731585068,False,a ,3.50712597931741, B ,0.374294561782561,,
WaspsNew,wasps,M28B,False,configuralCuesWynne95,0.66427079784314,False,a ,10.6505579412049, B ,3.85217222741812, y ,1.77946068167259
Humans,humans,41,False,RescorlaWagnerWynne95,0.726114504948751,False,a ,2.39291857220293, B ,0.977834308166916,,
WaspsNew,wasps,M29,False,configuralCuesWynne95,0.681861332709672,False,a ,3.76760120736606, B ,1.70010060812279, y ,0.726743346460912
Humans,humans,43,False,RescorlaWagnerWynne95,0.65798381445095,False,a ,3.18649557233575, B ,0.312639898278152,,
WaspsNew,wasps,M31A,False,configuralCuesWynne95,0.685925559141595,False,a ,3.88709031314233, B ,1.69055826919814, y ,1.43608913682126
WaspsNew,wasps,M10A,False,configuralCuesWynne95,0.584987360603086,False,a ,2.66264430901218, B ,1.19019841842405, y ,-0.381698241455267
Humans,humans,1,False,VTTBS,0.781373303620387,False,a ,1.99859027541628, b ,0.642438891506352, t ,1.68834573716887
WaspsNew,wasps,M10B,False,configuralCuesWynne95,0.601641847038846,False,a ,3.46130836474644, B ,1.16470112609063, y ,-0.200652734194169
Humans,humans,3,False,VTTBS,0.588999562838952,False,a ,0.564197641148725, b ,1.91594030642868, t ,-0.611139775677745
WaspsNew,wasps,M11,False,configuralCuesWynne95,0.576023441656252,False,a ,3.91456852263025, B ,1.10015957352308, y ,-0.115549683704037
WaspsNew,wasps,M24,False,configuralCuesWynne95,0.687119095248359,False,a ,3.83703491440012, B ,1.19837456303362, y ,-0.209332383173774
Humans,humans,5,False,VTTBS,0.657491852915776,False,a ,0.807547111238215, b ,2.64220630812265, t ,0.149436012578554
WaspsNew,wasps,M32A,False,configuralCuesWynne95,0.562109747985472,False,a ,3.36664876249707, B ,1.05714153025108, y ,-0.386947885481247
Humans,humans,7,False,VTTBS,0.685348303833209,False,a ,0.556513981805341, b ,1.86192801092365, t ,-0.691485426726154
WaspsNew,wasps,M32C,False,configuralCuesWynne95,0.605646200770439,False,a ,4.11583303846958, B ,1.18450487724089, y ,-0.292523331145271
Humans,humans,9,False,VTTBS,0.757037504145484,False,a ,1.17079774370498, b ,2.00261882362658, t ,1.30213509888315
WaspsNew,wasps,M4,False,configuralCuesWynne95,0.56337556788418,False,a ,4.92646373572636, B ,1.02079172032114, y ,0.239013297369863
Humans,humans,11,False,VTTBS,0.587639720813444,False,a ,0.934871314036473, b ,1.83658595301447, t ,0.480238245162341
WaspsNew,wasps,M6,False,configuralCuesWynne95,0.562965732002906,False,a ,3.85734333882221, B ,1.16943934169977, y ,-0.385691374943785
WaspsNew,wasps,M7,False,configuralCuesWynne95,0.535123892328203,False,a ,2.26997487450841, B ,1.20173292686194, y ,-0.438187621606179
Humans,humans,13,False,VTTBS,0.576641517512671,False,a ,0.589490746411396, b ,1.75967491123072, t ,-0.025745921247123
WaspsNew,wasps,M9,False,configuralCuesWynne95,0.660779460324697,False,a ,4.26070655602874, B ,1.30458483208344, y ,-0.270776440434499
Humans,humans,15,False,VTTBS,0.578893471762152,False,a ,0.382896072973902, b ,1.83112518092083, t ,-1.09935584925725
WaspsNew,wasps,D139,False,RescorlaWagnerBS,0.613113162357518,False,a ,0.595180044268145, b ,2.60669648598442,,
WaspsNew,wasps,D187,False,RescorlaWagnerBS,0.602304118380776,False,a ,0.752080933586993, b ,2.00928814556808,,
Humans,humans,21,False,VTTBS,0.66571799007702,False,a ,0.876258468063099, b ,1.77074466126461, t ,0.819158460721437
WaspsNew,wasps,D201,False,RescorlaWagnerBS,0.575874420335385,False,a ,0.670796563865195, b ,2.55991585579334,,
Humans,humans,23,False,VTTBS,0.621543227861638,False,a ,2.73871938076977, b ,1.8944917478445, t ,2.04886987703908
WaspsNew,wasps,D216,False,RescorlaWagnerBS,0.590939714503951,False,a ,0.724001664850429, b ,2.69163586262111,,
WaspsNew,wasps,D217,False,RescorlaWagnerBS,0.52712915149474,False,a ,0.76615770953152, b ,2.14465482126314,,
Humans,humans,25,False,VTTBS,0.632797203941971,False,a ,0.514114748892176, b ,1.65877301672968, t ,0.402850816753749
WaspsNew,wasps,D223,False,RescorlaWagnerBS,0.585360755393063,False,a ,0.636914178308896, b ,2.49731340588384,,
Humans,humans,27,False,VTTBS,0.580421189642161,False,a ,2.36037914298245, b ,2.21135529013756, t ,-0.259946135927031
WaspsNew,wasps,D229,False,RescorlaWagnerBS,0.600207733200228,False,a ,0.764877334173409, b ,2.81847749140727,,
Humans,humans,29,False,VTTBS,0.609594098159437,False,a ,0.628055308273883, b ,1.95814430660052, t ,0.613937814827678
WaspsNew,wasps,D239B,False,RescorlaWagnerBS,0.539725014349858,False,a ,0.648918856754149, b ,2.04966950849838,,
WaspsNew,wasps,D257,False,RescorlaWagnerBS,0.635865875351955,False,a ,0.759129118247146, b ,2.77800576828163,,
Humans,humans,31,False,VTTBS,0.547210001361794,False,a ,0.497992055106416, b ,1.86198983385872, t ,0.484433604360153
WaspsNew,wasps,D67A,False,RescorlaWagnerBS,0.542150178868128,False,a ,0.549070306946423, b ,2.96890615308383,,
Humans,humans,33,False,VTTBS,0.669611955698705,False,a ,0.800165468658277, b ,2.13449832392507, t ,0.259632651329249
WaspsNew,wasps,D81B,False,RescorlaWagnerBS,0.579630551791304,False,a ,0.635157794956874, b ,2.51803112785231,,
WaspsNew,wasps,D92B,False,RescorlaWagnerBS,0.569242639698062,False,a ,0.565358949648109, b ,2.61397445043205,,
Humans,humans,35,False,VTTBS,0.667311599632442,False,a ,0.628578418536566, b ,1.64391412206289, t ,-0.17843911522602
WaspsNew,wasps,D122,False,RescorlaWagnerBS,0.576171312554796,False,a ,0.636099352772838, b ,2.41046877505286,,
Humans,humans,37,False,VTTBS,0.50613297331787,False,a ,0.178575546892528, b ,0.743308394084831, t ,0.15498520953466
WaspsNew,wasps,D133,False,RescorlaWagnerBS,0.576170302469062,False,a ,0.694609311784481, b ,2.33032001370237,,
Humans,humans,41,False,VTTBS,0.656535445738345,False,a ,0.664602677715333, b ,1.74083352177583, t ,0.238079538560154
WaspsNew,wasps,D140,False,RescorlaWagnerBS,0.601602196544304,False,a ,0.71657383613789, b ,2.3633417539116,,
WaspsNew,wasps,D149,False,RescorlaWagnerBS,0.572327056973101,False,a ,0.603234973162677, b ,3.23915967041261,,
Humans,humans,43,False,VTTBS,0.806216966247285,False,a ,1.56645755961779, b ,0.509919729526411, t ,1.45874121931913
Humans,humans,1,False,RandomModel,0.5,False,a ,0,,,,
Humans,humans,3,False,RandomModel,0.5,False,a ,0,,,,
Humans,humans,5,False,RandomModel,0.5,False,a ,0,,,,
Humans,humans,7,False,RandomModel,0.5,False,a ,0,,,,
Humans,humans,9,False,RandomModel,0.5,False,a ,0,,,,
Humans,humans,11,False,RandomModel,0.5,False,a ,0,,,,
Humans,humans,13,False,RandomModel,0.5,False,a ,0,,,,
Humans,humans,15,False,RandomModel,0.5,False,a ,0,,,,
Humans,humans,21,False,RandomModel,0.5,False,a ,0,,,,
Humans,humans,23,False,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D15,False,RescorlaWagnerBS,0.60246451807141,False,a ,0.81108812100511, b ,2.7510410367231,,
Humans,humans,25,False,RandomModel,0.5,False,a ,0,,,,
Humans,humans,27,False,RandomModel,0.5,False,a ,0,,,,
Humans,humans,29,False,RandomModel,0.5,False,a ,0,,,,
Humans,humans,31,False,RandomModel,0.5,False,a ,0,,,,
Humans,humans,33,False,RandomModel,0.5,False,a ,0,,,,
Humans,humans,35,False,RandomModel,0.5,False,a ,0,,,,
Humans,humans,37,False,RandomModel,0.5,False,a ,0,,,,
Humans,humans,41,False,RandomModel,0.5,False,a ,0,,,,
Humans,humans,43,False,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D22,False,RescorlaWagnerBS,0.617535354195419,False,a ,0.607710271986788, b ,2.68607384718192,,
WaspsNew,wasps,D43,False,RescorlaWagnerBS,0.544208954320284,False,a ,1.13073046142336, b ,1.01015288876459,,
WaspsNew,wasps,D45,False,RescorlaWagnerBS,0.610151124070293,False,a ,0.679212512886566, b ,2.99653153357758,,
WaspsNew,wasps,D50,False,RescorlaWagnerBS,0.554291409213688,False,a ,1.16140807386852, b ,0.469263781997041,,
WaspsNew,wasps,D55,False,RescorlaWagnerBS,0.535201151283269,False,a ,0.52854578796963, b ,2.62925333846931,,
WaspsNew,wasps,D71,False,RescorlaWagnerBS,0.554758297709444,False,a ,0.557442505260219, b ,2.87208963616428,,
WaspsNew,wasps,M17,False,RescorlaWagnerBS,0.559672055887299,False,a ,1.12361143985066, b ,0.567801912180146,,
WaspsNew,wasps,M21,False,RescorlaWagnerBS,0.634361906454912,False,a ,0.701591022419744, b ,2.50487491405993,,
WaspsNew,wasps,M22,False,RescorlaWagnerBS,0.539535444708974,False,a ,-1.66561929187362, b ,0.017573179766854,,
WaspsNew,wasps,M23,False,RescorlaWagnerBS,0.548461557855428,False,a ,0.660580857951483, b ,2.04297583333348,,
WaspsNew,wasps,M28B,False,RescorlaWagnerBS,0.568183659452077,False,a ,0.648777647816303, b ,3.78035430662113,,
WaspsNew,wasps,M29,False,RescorlaWagnerBS,0.601542631334484,False,a ,1.14621571745487, b ,0.609516732759047,,
WaspsNew,wasps,M31A,False,RescorlaWagnerBS,0.56603520643615,False,a ,0.794558573228867, b ,1.54987309342287,,
WaspsNew,wasps,M10A,False,RescorlaWagnerBS,0.558062453757421,False,a ,0.656931825458937, b ,2.52590341452444,,
WaspsNew,wasps,M10B,False,RescorlaWagnerBS,0.579680409643882,False,a ,0.682993439050281, b ,2.77012802184064,,
WaspsNew,wasps,M11,False,RescorlaWagnerBS,0.544527368547084,False,a ,0.618371640338755, b ,2.30265305832216,,
WaspsNew,wasps,M24,False,RescorlaWagnerBS,0.608028192805674,False,a ,0.671105985903173, b ,2.09772635894786,,
WaspsNew,wasps,M32A,False,RescorlaWagnerBS,0.541064404454406,False,a ,0.656554259173532, b ,2.11374659405426,,
WaspsNew,wasps,M32C,False,RescorlaWagnerBS,0.572868707243569,False,a ,0.703738071315515, b ,2.53235131660355,,
WaspsNew,wasps,M4,False,RescorlaWagnerBS,0.549138379397648,False,a ,0.599008659913624, b ,2.69590362491888,,
WaspsNew,wasps,M6,False,RescorlaWagnerBS,0.543294875645205,False,a ,0.631692836469908, b ,2.51842791718161,,
WaspsNew,wasps,M7,False,RescorlaWagnerBS,0.543605349298998,False,a ,1.21544323037484, b ,0.585944662886524,,
WaspsNew,wasps,M9,False,RescorlaWagnerBS,0.615439463311646,False,a ,0.703067399005187, b ,2.14041338493478,,
WaspsNew,wasps,D139,False,RescorlaWagnerWynne95,0.635522733823583,False,a ,3.63598763447322, B ,1.00076260691978,,
WaspsNew,wasps,D187,False,RescorlaWagnerWynne95,0.673824019609196,False,a ,3.52929998503655, B ,1.53482654241295,,
WaspsNew,wasps,D201,False,RescorlaWagnerWynne95,0.65036609711156,False,a ,4.05462493110082, B ,1.56002053881667,,
WaspsNew,wasps,D216,False,RescorlaWagnerWynne95,0.691507666767444,False,a ,3.98268754074668, B ,1.60641936701084,,
WaspsNew,wasps,D217,False,RescorlaWagnerWynne95,0.547390016784629,False,a ,2.46099741660992, B ,1.55393317975327,,
WaspsNew,wasps,D223,False,RescorlaWagnerWynne95,0.632526956000835,False,a ,3.43570075307667, B ,1.49984213266303,,
WaspsNew,wasps,D229,False,RescorlaWagnerWynne95,0.690371691530898,False,a ,3.88477274320064, B ,1.55444019319864,,
WaspsNew,wasps,D239B,False,RescorlaWagnerWynne95,0.578813947314739,False,a ,3.39146236824768, B ,1.54955176055877,,
WaspsNew,wasps,D257,False,RescorlaWagnerWynne95,0.690779091947251,False,a ,3.90632069167028, B ,1.56952317516068,,
WaspsNew,wasps,D67A,False,RescorlaWagnerWynne95,0.605056341476613,False,a ,3.37830707014119, B ,1.52123122211668,,
WaspsNew,wasps,D81B,False,RescorlaWagnerWynne95,0.648431509670066,False,a ,3.74784570577557, B ,1.54862365024054,,
WaspsNew,wasps,D92B,False,RescorlaWagnerWynne95,0.603165200525862,False,a ,3.12728473839508, B ,1.57832676365371,,
WaspsNew,wasps,D122,False,RescorlaWagnerWynne95,0.577793828682815,False,a ,2.58822758535517, B ,1.56530170896961,,
WaspsNew,wasps,D133,False,RescorlaWagnerWynne95,0.604110590079921,False,a ,2.71181520582135, B ,1.57586533512349,,
WaspsNew,wasps,D140,False,RescorlaWagnerWynne95,0.635279408036886,False,a ,6.41689677562054, B ,1.19964019877055,,
WaspsNew,wasps,D149,False,RescorlaWagnerWynne95,0.577371464003834,False,a ,2.60741625146862, B ,1.5817621321671,,
WaspsNew,wasps,D15,False,RescorlaWagnerWynne95,0.616676065455711,False,a ,2.71474711303667, B ,1.56504294502617,,
WaspsNew,wasps,D22,False,RescorlaWagnerWynne95,0.646909560847174,False,a ,3.04437127336376, B ,1.56266482215732,,
WaspsNew,wasps,D43,False,RescorlaWagnerWynne95,0.534690230518569,False,a ,1.80941160415109, B ,1.57178998570946,,
WaspsNew,wasps,D45,False,RescorlaWagnerWynne95,0.61639718809719,False,a ,2.70015362027568, B ,1.56087017628037,,
WaspsNew,wasps,D50,False,RescorlaWagnerWynne95,0.578509749608852,False,a ,2.65102446773253, B ,1.56327950071856,,
WaspsNew,wasps,D55,False,RescorlaWagnerWynne95,0.544140868408105,False,a ,1.74278590202545, B ,1.56220110738252,,
WaspsNew,wasps,D71,False,RescorlaWagnerWynne95,0.553479200025891,False,a ,2.64548284941496, B ,1.56483763671747,,
WaspsNew,wasps,M17,False,RescorlaWagnerWynne95,0.610297395567333,False,a ,3.48144689899744, B ,1.99601747825773,,
WaspsNew,wasps,M21,False,RescorlaWagnerWynne95,0.699500174379903,False,a ,6.66705487043883, B ,1.05010648785539,,
WaspsNew,wasps,M22,False,RescorlaWagnerWynne95,0.509599172438427,False,a ,1.54698826478121, B ,1.5674730174657,,
WaspsNew,wasps,M23,False,RescorlaWagnerWynne95,0.662019621952103,False,a ,3.81845723165037, B ,1.53491634858919,,
WaspsNew,wasps,M28B,False,RescorlaWagnerWynne95,0.637246692352908,False,a ,4.15871463013476, B ,1.5565943764495,,
WaspsNew,wasps,M29,False,RescorlaWagnerWynne95,0.676215023495091,False,a ,3.84631474762104, B ,1.59065594733069,,
WaspsNew,wasps,M31A,False,RescorlaWagnerWynne95,0.678065945744729,False,a ,4.08780621259025, B ,1.54034993820042,,
WaspsNew,wasps,M10A,False,RescorlaWagnerWynne95,0.578918357895085,False,a ,2.68284563438113, B ,1.56879431566599,,
WaspsNew,wasps,M10B,False,RescorlaWagnerWynne95,0.589548167745088,False,a ,2.55132020934298, B ,1.56807082411967,,
WaspsNew,wasps,M11,False,RescorlaWagnerWynne95,0.570053865050461,False,a ,2.76054116552906, B ,1.90745643133829,,
WaspsNew,wasps,M24,False,RescorlaWagnerWynne95,0.680290182539447,False,a ,3.60708301888208, B ,1.56874121928128,,
WaspsNew,wasps,M32A,False,RescorlaWagnerWynne95,0.548039661792143,False,a ,2.01874306391807, B ,1.56910206217331,,
WaspsNew,wasps,M32C,False,RescorlaWagnerWynne95,0.59008936811713,False,a ,2.57569346929228, B ,1.56501552893295,,
WaspsNew,wasps,M4,False,RescorlaWagnerWynne95,0.548683142602809,False,a ,4.24524745800762, B ,1.19749524731537,,
WaspsNew,wasps,M6,False,RescorlaWagnerWynne95,0.548625774685727,False,a ,2.1191169399359, B ,1.56250997991464,,
WaspsNew,wasps,M7,False,RescorlaWagnerWynne95,0.521423020431774,False,a ,8.67263324110306, B ,3.20986046320114,,
WaspsNew,wasps,M9,False,RescorlaWagnerWynne95,0.646909114393648,False,a ,3.04473883306032, B ,1.56299467882501,,
WaspsNew,wasps,D139,False,VTTBS,0.592860900411855,False,a ,2.17563743848799, b ,1.63214214917071, t ,0.199036964791392
WaspsNew,wasps,D187,False,VTTBS,0.592846603530828,False,a ,2.58591043278548, b ,1.90726403172003, t ,0.306724738498432
WaspsNew,wasps,D201,False,VTTBS,0.575692098056265,False,a ,0.759892616950958, b ,2.30865075321038, t ,0.427046539362143
WaspsNew,wasps,D216,False,VTTBS,0.57844878105846,False,a ,0.784411618862311, b ,1.84739848127478, t ,0.333981123466847
WaspsNew,wasps,D217,False,VTTBS,0.566159192601725,False,a ,1.25193215499844, b ,1.83320930924365, t ,0.37710432969723
WaspsNew,wasps,D223,False,VTTBS,0.601374507559563,False,a ,1.25564109822827, b ,1.46339160730548, t ,0.528631663237058
WaspsNew,wasps,D229,False,VTTBS,0.584676624691284,False,a ,0.84190613046852, b ,1.85186481769846, t ,0.292519442306523
WaspsNew,wasps,D239B,False,VTTBS,0.540564409668974,False,a ,0.743314807290753, b ,2.03003440796565, t ,0.371248517300131
WaspsNew,wasps,D257,False,VTTBS,0.541109916155102,False,a ,1.5972921459045, b ,1.57046558963896, t ,0.591427219194443
WaspsNew,wasps,D67A,False,VTTBS,0.576112030516368,False,a ,0.913585501983497, b ,1.86084244989946, t ,0.575524017114019
WaspsNew,wasps,D81B,False,VTTBS,0.607418454853983,False,a ,0.922441143650892, b ,2.06391181089834, t ,0.638054984370324
WaspsNew,wasps,D92B,False,VTTBS,0.571045514916733,False,a ,1.53085726001074, b ,1.92040559305065, t ,0.567632878148475
WaspsNew,wasps,D122,False,VTTBS,0.626649627883281,False,a ,1.52325974258659, b ,1.49357434921613, t ,0.555232431814895
WaspsNew,wasps,D133,False,VTTBS,0.635707280698466,False,a ,2.40402574384408, b ,1.51725193160601, t ,0.304100176622965
WaspsNew,wasps,D140,False,VTTBS,0.654568328447871,False,a ,1.12747593641848, b ,1.9070665503095, t ,0.294134805910434
WaspsNew,wasps,D149,False,VTTBS,0.635706603845101,False,a ,2.40788817839353, b ,1.58264664094017, t ,0.30724675679436
WaspsNew,wasps,D15,False,VTTBS,0.670464625324883,False,a ,1.49264207965888, b ,1.52007829633877, t ,0.522449942924244
WaspsNew,wasps,D22,False,VTTBS,0.669564726269684,False,a ,1.45489370288032, b ,1.38335706328999, t ,0.502132962947772
WaspsNew,wasps,D43,False,VTTBS,0.602805258014364,False,a ,1.10594280792291, b ,1.50448297354288, t ,0.452851295194694
WaspsNew,wasps,D45,False,VTTBS,0.633648093380287,False,a ,0.987294819068553, b ,2.05247299285716, t ,0.2605603248674
WaspsNew,wasps,D50,False,VTTBS,0.625667644917878,False,a ,1.02683967341131, b ,1.56158058380004, t ,0.194842237971992
WaspsNew,wasps,D55,False,VTTBS,0.61050810838987,False,a ,1.57010665388816, b ,0.604952363058001, t ,0.990802810511396
WaspsNew,wasps,D71,False,VTTBS,0.593482526993199,False,a ,1.09032175961647, b ,1.74912696039477, t ,0.48620141338962
WaspsNew,wasps,M17,False,VTTBS,0.546429799750632,False,a ,0.819755033227168, b ,1.80779581335522, t ,0.359149396564143
WaspsNew,wasps,M21,False,VTTBS,0.666549133982651,False,a ,0.970081255610238, b ,1.55026915045814, t ,0.466104504217103
WaspsNew,wasps,M22,False,VTTBS,0.555984574286257,False,a ,1.48049937022055, b ,1.64343401269519, t ,0.572082539464295
WaspsNew,wasps,M23,False,VTTBS,0.566885044038689,False,a ,0.930742439079149, b ,2.35980315056612, t ,0.368899643714841
WaspsNew,wasps,M28B,False,VTTBS,0.553462008361795,False,a ,0.842168688920041, b ,1.7844840751943, t ,0.252763804801004
WaspsNew,wasps,M29,False,VTTBS,0.55433383414821,False,a ,0.839294061325245, b ,2.02159841826949, t ,0.379106951946802
WaspsNew,wasps,M31A,False,VTTBS,0.609458348373069,False,a ,0.932411437042186, b ,2.82499536275168, t ,0.491907092411619
WaspsNew,wasps,M10A,False,VTTBS,0.599183839913126,False,a ,1.09736787479675, b ,1.53800043277012, t ,0.116909663430824
WaspsNew,wasps,M10B,False,VTTBS,0.592840399515463,False,a ,2.43079291762745, b ,1.61299886737948, t ,0.156222024137327
WaspsNew,wasps,M11,False,VTTBS,0.556201739562767,False,a ,1.42936309083797, b ,1.65331526889939, t ,0.590164241754021
WaspsNew,wasps,M24,False,VTTBS,0.644636594452175,False,a ,0.909361895238707, b ,1.51903668919782, t ,0.468505508085961
WaspsNew,wasps,M32A,False,VTTBS,0.635702407880964,False,a ,2.44187416717815, b ,1.63013300029816, t ,0.308750036053062
WaspsNew,wasps,M32C,False,VTTBS,0.704621237166305,False,a ,1.14967241685443, b ,1.60270131641473, t ,0.155677727099002
WaspsNew,wasps,M4,False,VTTBS,0.57184860552867,False,a ,1.38108253648078, b ,1.63628373265438, t ,0.499059381833188
